user,item,estimated_rating
3318,3470,5.0
3318,3006,5.0
3318,3435,5.0
3318,955,5.0
3318,1262,5.0
3318,26840,5.0
3318,1285,5.0
3318,3467,5.0
3318,7156,5.0
3318,1293,5.0
3318,1276,5.0
3318,3091,5.0
3318,2108,5.0
3318,3730,5.0
3318,7361,5.0
3318,93040,5.0
3318,475,5.0
3318,2843,5.0
3318,1303,5.0
3318,1234,5.0
3318,3629,5.0
3318,4993,5.0
3318,3504,5.0
3318,1231,5.0
3645,924,4.48819381457774
3645,7156,4.481310035602668
3645,6669,4.446974870672702
3645,1204,4.388063025890764
3645,3134,4.378715010648417
3645,8477,4.375978173531884
3645,3307,4.371842480952084
3645,2324,4.343076209760376
3645,922,4.336376543570869
3645,68157,4.331718406211019
3645,1233,4.316164536116628
3645,93721,4.309194353062795
3645,3022,4.299940339797391
3645,908,4.285861320584672
3645,5147,4.280553462229363
3645,2132,4.278737999436201
3645,7766,4.27384227153471
3645,1147,4.270656980479178
3645,44555,4.268571583570796
3645,31410,4.26628517974489
3645,899,4.261892207960987
3645,909,4.2528823487618395
3645,926,4.2528572305533086
3645,1232,4.250088123644204
3645,903,4.244501468445417
3645,77846,4.230494598491977
3645,1945,4.219888293583942
3645,955,4.2184935708965385
3645,86345,4.2117708943992795
3645,100553,4.209388007463508
3645,1293,4.20667083991649
3645,1266,4.205621873049345
3645,2871,4.2052288919146354
3645,969,4.204941173093045
3645,7116,4.199551710879419
3645,3097,4.199146184218543
3645,1299,4.19741740605093
3645,2313,4.193818442531396
3645,1237,4.190459445622752
3645,99114,4.179563571586517
3900,904,4.094126855407379
3900,912,4.018790178833011
3900,122882,3.963940746017689
3900,750,3.962788400533465
3900,44555,3.927960080908064
3900,913,3.9249951379511234
3900,68157,3.902105943137861
3900,908,3.901579613210804
3900,926,3.8610813237415327
3900,3730,3.856574975771341
3900,2940,3.854540880637077
3900,922,3.8421032710161205
3900,6669,3.8319488933415937
3900,5008,3.823026498408972
3900,950,3.8223883256119517
3900,112552,3.811932361499482
3900,8477,3.805357456259791
3900,1263,3.7968814580300356
3900,3000,3.793588068244556
3900,69524,3.7918161842611084
3900,1281,3.791311431699283
3900,1952,3.7767773726333917
3900,2066,3.771521665865122
3900,2208,3.769746735104703
3900,942,3.76742244227989
3900,2203,3.7622558833327635
3900,1267,3.760279070719682
3900,1204,3.7557970580643154
3900,951,3.7555896073136767
3900,3038,3.7528016685821264
3900,60069,3.7486494456859853
3900,7153,3.746146192050212
3900,1945,3.7440712053739627
3900,99114,3.7400114338084274
3900,6650,3.729573333707049
3900,3090,3.7217362514509675
3900,4235,3.7205588909425535
3900,41997,3.7156244315707254
3900,3362,3.7136265563142867
3900,1252,3.7120230897941076
4372,1204,4.345035297511137
4372,1267,4.296843226803336
4372,1233,4.2650609978098135
4372,908,4.261873227828042
4372,922,4.242446852982224
4372,122882,4.170261261786237
4372,912,4.168245300262757
4372,88129,4.144575161139478
4372,904,4.139570785951797
4372,60069,4.137451712852794
4372,134130,4.110342197683506
4372,2010,4.104512459883987
4372,67255,4.102483800210061
4372,911,4.089897006603224
4372,80906,4.085058078896034
4372,1250,4.0788302341252125
4372,1732,4.07786185183979
4372,5690,4.068193395314652
4372,3307,4.065580401097936
4372,1207,4.063540124969522
4372,6669,4.061630178266377
4372,223,4.061412378033814
4372,1283,4.04977924455817
4372,3730,4.042301120867289
4372,6777,4.034225352025353
4372,1304,4.028523340353358
4372,1136,4.027641986235437
4372,4235,4.022655206506268
4372,7156,4.017583049444472
4372,913,4.015151504431584
4372,1132,4.013803779162033
4372,232,4.013343696475495
4372,3330,4.0074006201819605
4372,89774,3.9957495715314004
4372,112556,3.9749334460179164
4372,85342,3.971887158578336
4372,903,3.963673304472106
4372,2357,3.9631210648429964
4372,44555,3.9623655309458856
4372,50068,3.9576174973158555
4539,2843,4.948545437157322
4539,86345,4.927590059525035
4539,55442,4.825053996246673
4539,93040,4.811131127501836
4539,1132,4.801129653654541
4539,2918,4.801103546634808
4539,955,4.787210610235162
4539,4298,4.78421073457695
4539,3819,4.778850783935873
4539,1300,4.764334640566915
4539,1264,4.7600604020216295
4539,77846,4.751533898704869
4539,1950,4.750328980116279
4539,6669,4.74470677511723
4539,3733,4.744601623121234
4539,5446,4.736283675070107
4539,134130,4.71862413144025
4539,100553,4.708452453119346
4539,3330,4.702188646483423
4539,1968,4.698221694736655
4539,105197,4.698055651320675
4539,3090,4.697409228320204
4539,61026,4.6958830856617695
4539,950,4.695242627877222
4539,2005,4.69406639302033
4539,1224,4.692074660632503
4539,42632,4.6904548800552
4539,926,4.688792671735507
4539,104944,4.685381569107501
4539,32554,4.68535179701102
4539,32460,4.685162754999341
4539,7256,4.682518222547799
4539,7700,4.681688201931383
4539,4741,4.678609920487751
4539,1147,4.677268571490649
4539,3508,4.673614976169936
4539,1946,4.670876386114682
4539,6777,4.6700558334959625
4539,93721,4.669501668206552
4539,2624,4.668640571647607
4681,2804,5.0
4681,910,4.9771677744489375
4681,899,4.7469427840400975
4681,904,4.7226130336108145
4681,2968,4.674196211097769
4681,2132,4.6075871060899996
4681,1283,4.602424479592887
4681,926,4.582111591439965
4681,1267,4.573929306878516
4681,5690,4.556523529295614
4681,898,4.523301385007469
4681,661,4.5230488836085865
4681,4298,4.512718926276298
4681,1204,4.472320816604038
4681,1223,4.469677321114073
4681,3559,4.465881942282518
4681,1952,4.4550437003977725
4681,1944,4.449573020407852
4681,272,4.445878310073987
4681,1945,4.440439347846898
4681,3897,4.436054380940689
4681,3095,4.432329280652089
4681,3470,4.426273547890259
4681,1217,4.417499574631019
4681,2664,4.416512820381859
4681,34072,4.416018160969783
4681,913,4.410690265533082
4681,3196,4.409342546410003
4681,6218,4.409058661681009
4681,3819,4.405376142132139
4681,1073,4.392739855150529
4681,1276,4.386014887396395
4681,1218,4.385668650515759
4681,955,4.374330885523911
4681,1207,4.371242846946611
4681,7209,4.369786713809722
4681,36,4.368534418086838
4681,2019,4.366239248999555
4681,7587,4.36187905474488
4681,2066,4.357829171079818
4806,4225,4.438548088055304
4806,1050,4.419627507107129
4806,26776,4.417883692392211
4806,161582,4.4066247796797064
4806,2324,4.389804021932173
4806,1348,4.318867145267658
4806,1224,4.311307227638865
4806,720,4.3112385812610245
4806,1235,4.29613477187257
4806,3424,4.286896582068032
4806,2064,4.279319683462573
4806,7478,4.245400314840043
4806,4928,4.209221088190843
4806,29,4.208757234190685
4806,1177,4.2054807111897
4806,7063,4.205111293907387
4806,1223,4.204646807503223
4806,4741,4.178516616180782
4806,1527,4.176005548359735
4806,2132,4.160558001642049
4806,5475,4.160522652786732
4806,7572,4.1528763456856375
4806,6454,4.151498727907651
4806,3415,4.150762043346866
4806,2692,4.150429849232137
4806,158783,4.149661329615156
4806,100553,4.149279429528412
4806,3789,4.141752600999045
4806,27741,4.1402881898762764
4806,3011,4.12842948319137
4806,903,4.12479891137392
4806,2905,4.119728872287384
4806,64620,4.116869135935525
4806,4298,4.11668476872285
4806,1641,4.115669147675576
4806,307,4.108894422214006
4806,3359,4.1085057421211015
4806,1267,4.104160337042226
4806,1301,4.104112224599623
4806,4454,4.103336054912456
5077,955,4.786081521453481
5077,1223,4.767818826049637
5077,3134,4.765022602154479
5077,3819,4.719878538257566
5077,3671,4.7174457968596615
5077,1939,4.715333936648412
5077,93040,4.702441558305746
5077,903,4.691125607836051
5077,3629,4.6708893527295
5077,3307,4.640799572332017
5077,1147,4.6357021563333864
5077,112552,4.630251207050431
5077,1809,4.623757112652626
5077,5690,4.62071334587321
5077,3097,4.611021239277808
5077,232,4.609522877454755
5077,913,4.604372459561016
5077,7139,4.59986602251066
5077,44555,4.5983862270846645
5077,2858,4.590626016359598
5077,4327,4.588353373611444
5077,911,4.585037776165094
5077,7121,4.583325326331398
5077,7566,4.58167068833843
5077,1234,4.577383636430006
5077,3728,4.577225827104326
5077,2843,4.5757392444589495
5077,3742,4.561101010766534
5077,50514,4.559223807075375
5077,965,4.557839781890545
5077,6650,4.554800089957053
5077,127152,4.554290879755177
5077,3022,4.553096009982176
5077,93721,4.5521378957037815
5077,26150,4.548158934237408
5077,7832,4.548063183975777
5077,3498,4.539452425358847
5077,1124,4.537088934722069
5077,1200,4.531049894419368
5077,31410,4.5290276376488325
5235,3090,4.277834316919142
5235,1284,4.209753362357341
5235,6669,4.176263521232023
5235,922,4.172937013508781
5235,4298,4.169138123443835
5235,31116,4.144030281401886
5235,2203,4.142226611889412
5235,2905,4.139926802480096
5235,100553,4.121608748274138
5235,551,4.1216042217499815
5235,5304,4.1214074027966126
5235,926,4.109207343577961
5235,4144,4.101189742551018
5235,911,4.090051653731168
5235,3468,4.0861654715317535
5235,66934,4.081296041463498
5235,77846,4.066303458602881
5235,3095,4.060650086505007
5235,2726,4.059501333978106
5235,2936,4.058296229640135
5235,1254,4.050008881768389
5235,7926,4.047085968134391
5235,1694,4.046488606646019
5235,93040,4.04282287594467
5235,140174,4.042787446844461
5235,1348,4.034313207813524
5235,3307,4.034117438179617
5235,2940,4.0198196032522215
5235,2932,4.009264148470207
5235,1237,4.002419235380735
5235,61240,3.9982904765422074
5235,905,3.991550383348721
5235,64614,3.990820918449545
5235,98491,3.9894823066145584
5235,3330,3.9888264448635855
5235,7587,3.971084176267911
5235,913,3.9687956048931743
5235,25,3.9686072422118115
5235,8477,3.968520170345333
5235,57504,3.967762342204835
6092,50,4.788648325592035
6092,1136,4.72268956095709
6092,912,4.7101221276193
6092,44555,4.679930911244601
6092,2324,4.664884634341453
6092,1254,4.593766827856979
6092,928,4.582690788716881
6092,1213,4.551033716989395
6092,908,4.54454346910591
6092,92535,4.528791301096082
6092,71033,4.512882525913877
6092,4914,4.511910502509088
6092,2726,4.507174068839498
6092,2940,4.505546398141795
6092,930,4.501241761240122
6092,2467,4.49628740032445
6092,903,4.488047960899245
6092,910,4.476269059168985
6092,1237,4.458280044261487
6092,3468,4.453112040979417
6092,3307,4.447258121690505
6092,955,4.446686492547463
6092,1224,4.440941231951722
